genre,bpm,avg_zero_crossing_rate,avg_spectral_centroid,avg_spectral_rolloff,avg_mfcc,avg_chroma_frequencies
blues,0.19565217391304346,0.11860970311368575,0.13943533584091944,0.18839282807181176,0.6607444367472711,0.2420955320763709
blues,0.11781206171107994,0.11969811208074234,0.16259895882350361,0.21809976042457682,0.5995258043046419,0.21693222411124746
blues,0.2254428341384862,0.2005165836798376,0.2125731480622572,0.26009110377995615,0.5790938068321931,0.23748793450991057
blues,0.2921739130434782,0.10407070925744828,0.14105709433747637,0.1943680344837365,0.5656873174477576,0.21192294352444607
blues,0.5173913043478261,0.12334405816791956,0.2790241390407496,0.37973807400685433,0.41761439843146186,0.2208898442496512
blues,0.6425120772946861,0.06985674507491212,0.20920926926333133,0.28580686292735746,0.41181021310653027,0.18598899565487814
blues,0.7161125319693092,0.08401501974514212,0.19668336360940664,0.2710510754636325,0.3840820917835796,0.16638579763260342
blues,0.46376811594202894,0.06994483304343933,0.1912940861436147,0.25422512947680975,0.30865117692793975,0.21207560488959987
blues,0.7161125319693092,0.08016602342542757,0.22255313999920856,0.3148878112721235,0.358932477400278,0.18074305661991252
blues,0.5173913043478261,0.09490806751420235,0.25009849459433087,0.35982211971208944,0.42018795433272904,0.18357701881019517
blues,0.5173913043478261,0.09379129123524717,0.24235846377760722,0.3349917708310358,0.4537580395560905,0.2366637207083656
blues,0.7161125319693092,0.060135715192188535,0.17520392972331916,0.23609470003707592,0.3796363360827587,0.12492023761841481
blues,0.46376811594202894,0.10463954851183592,0.15991259820036657,0.2005669566569093,0.315517959645716,0.1561161845712873
blues,0.5173913043478261,0.08965264973088381,0.24416914457973216,0.34082518556329633,0.4206413894938535,0.19105045624779204
blues,0.41501976284584974,0.05386355322976778,0.15029835805615221,0.19707888133716908,0.2635657605989662,0.16970247033239383
blues,0.41501976284584974,0.3002605313645424,0.44034966457997027,0.5497504991592279,0.7615219427407183,0.4596896119910502
blues,0.5173913043478261,0.31851713609591137,0.47086467420786016,0.5870154531924661,0.7746129418113684,0.4373698416412569
blues,0.16791604197901044,0.30097568622767007,0.44787991037510677,0.5597599414347849,0.7523498135565028,0.4185004363181811
blues,0.5173913043478261,0.25887262330449323,0.4101781492253411,0.537562716560533,0.7593766670353806,0.4616885728756207
blues,0.5766590389016019,0.28002717289876605,0.44204716275101175,0.5611694557615212,0.8089736863380648,0.4437592561179542
blues,0.5173913043478261,0.10418268548862698,0.30236826078150664,0.4794806433351084,0.7317374299208963,0.5242222194344401
blues,0.46376811594202894,0.14533768298782446,0.34735586715357647,0.5080700471903716,0.7074014425849758,0.4395007373380305
blues,0.7161125319693092,0.2120187821465097,0.37322637180431917,0.5170354825801046,0.6998540549780831,0.33456886618422277
blues,0.46376811594202894,0.3047037482177117,0.408181943428347,0.4947489814631011,0.7548948087317005,0.422186187109987
blues,0.46376811594202894,0.07220973894607972,0.1935803283408119,0.2897108605074462,0.5649915581720409,0.2149373236917287
blues,0.5766590389016019,0.25340071814089593,0.35569642622541475,0.4319783300301123,0.8313923110250923,0.4659076384801909
blues,0.2575250836120401,0.335679359794561,0.3639344719477702,0.4028280613086217,0.8519320627738773,0.45104876054910326
blues,0.7161125319693092,0.17985323648633517,0.22595442674213312,0.29274415214352256,0.6624866025977698,0.33982619876291564
blues,0.2921739130434782,0.4393170942914517,0.4142011770238606,0.43990501007771243,0.7949237772265212,0.48915767955452205
blues,0.19565217391304346,0.3230170875728779,0.3777807926848409,0.4179472555957824,0.8541983929052419,0.5713880360397181
blues,0.5766590389016019,0.36144733011339464,0.3781368625148612,0.4129414841492657,0.8011002437356218,0.5310556790967198
blues,0.7989130434782609,0.21272796494397456,0.3211063340548243,0.40088919137780554,0.7390438786852908,0.44555343623521426
blues,0.19565217391304346,0.26980448950036207,0.340615190012993,0.38830859331100387,0.7971756693919212,0.5135185911422591
blues,0.32971014492753614,0.3267839679897281,0.38753794770795935,0.4392128566192033,0.7572519681223242,0.3760417289751089
blues,0.32971014492753614,0.4765857700605419,0.43080410104751576,0.4590973016518206,0.8014604010261135,0.475996985074397
blues,0.7161125319693092,0.29939010279418027,0.3560058518082483,0.4043867194761901,0.8508267818948583,0.5265878342527862
blues,0.5173913043478261,0.5765805445030868,0.5002319985745308,0.5458664574451662,0.7384619586965927,0.5695070710574717
blues,0.3705103969754253,0.37735094097359606,0.4423377078291961,0.5024277886484733,0.5758015354430845,0.2847039917947092
blues,0.19565217391304346,0.5246967310405579,0.5871442640637945,0.6258506187893932,0.550829820171828,0.32230104978778606
blues,0.7161125319693092,0.4947378636428108,0.5130181413523197,0.5548119369688721,0.6447500265311078,0.32691743492786574
blues,0.32971014492753614,0.4925595526922819,0.5810584257529336,0.6135220948197724,0.5491524790971618,0.24580116096574334
blues,0.7989130434782609,0.3957344521003009,0.45801014909246585,0.532667227531533,0.6711197662796216,0.4124541008363769
blues,0.7989130434782609,0.35981247713818615,0.43663606285297163,0.5051564907504562,0.6779949788321583,0.3376213056358709
blues,0.7989130434782609,0.44837970393484483,0.5026658104145015,0.5672307874899827,0.6525341121162949,0.23901351789419667
blues,0.46376811594202894,0.4089282381659787,0.4659200763921886,0.5367623813019837,0.5094183357124457,0.24434230253700884
blues,0.6425120772946861,0.3030464999962675,0.411097353163533,0.49631394148309904,0.5862165905236941,0.30685225294903395
blues,0.6425120772946861,0.4465373216778519,0.4808461661835629,0.5443183023649802,0.6860209628118281,0.27100677049215194
blues,0.2921739130434782,0.42498712273341444,0.5237269442146871,0.6193282015248384,0.5480392027524329,0.27490221097170375
blues,0.2575250836120401,0.31171495330591165,0.3943796053459624,0.47084605519792555,0.8756498583833888,0.3459958632951716
blues,0.3705103969754253,0.392170621915988,0.5032138056661419,0.6333372194756649,0.8258224543490429,0.39706627157735663
blues,0.41501976284584974,0.34322207872675564,0.427814020531632,0.4983000753071366,0.8381545069010248,0.5988447189076402
blues,0.41501976284584974,0.45377397224482485,0.5369132229230935,0.6133561460391284,0.8574637103493707,0.3938706249776901
blues,0.2575250836120401,0.355179647200221,0.4234482438737249,0.49299811679643235,0.844035540952145,0.4821413777570027
blues,0.46376811594202894,0.40375195025269306,0.4561522010098006,0.528890317308773,0.8520616815737512,0.49278725047911964
blues,0.7989130434782609,0.407163492762603,0.484451802763332,0.5699017226113616,0.8708186443558732,0.507665400468214
blues,0.41501976284584974,0.28601267570936945,0.32517027759838696,0.37763325529539415,0.7799554120553971,0.39944218906822204
blues,0.2921739130434782,0.4173981202923327,0.4001020858961162,0.43466817070877983,0.772609255040626,0.42352753446804536
blues,0.46376811594202894,0.32984166560911343,0.40647749866438065,0.48924956490960514,0.7984829203475408,0.3399344374283244
blues,0.5766590389016019,0.3805474891196429,0.4513580264764021,0.5407272967888912,0.9112951821076485,0.5193807512017915
blues,0.3705103969754253,0.36242824189851974,0.38560015956151716,0.4377602796341985,0.8501809942798286,0.4560896157969786
blues,0.6425120772946861,0.14902991258388887,0.19185693764464923,0.23797160175233514,0.7178070991494023,0.29162993309383856
blues,0.46376811594202894,0.10722843897668659,0.17471403532597768,0.22305931828661038,0.6740437273095987,0.3945709036892233
blues,0.8927536231884058,0.11533551811402169,0.2254190834079025,0.29425659672660787,0.7134901146522106,0.33554301417290167
blues,0.8927536231884058,0.04094597520099734,0.11293111713897985,0.16716293754549152,0.698064423978128,0.41882006158210383
blues,0.32971014492753614,0.015621430757631186,0.05906456361587151,0.08909769026605371,0.4939779228585782,0.3593965494410406
blues,0.6425120772946861,0.14430600864456505,0.26964881884217656,0.3429615135369042,0.7411418389159059,0.4188107285728804
blues,0.46376811594202894,0.05675552602700869,0.10895085342434913,0.1506037699781851,0.6645343720611858,0.5091191075606889
blues,0.11781206171107994,0.04196570541293103,0.09011556466543189,0.10756736942824344,0.5636590984355918,0.44549052932889055
blues,0.6425120772946861,0.0,0.0,0.02264885763170084,0.5815062771632493,0.4184974667243373
blues,0.2921739130434782,0.11537433654083028,0.1731480917384824,0.22320005965753634,0.6972696811732706,0.4164385079233308
blues,0.5766590389016019,0.140155423008876,0.21169523652349553,0.2529269478763283,0.7685919025428994,0.40277528544008734
blues,0.46376811594202894,0.1051501601260106,0.14534705352133592,0.16590991922075496,0.38754763414015886,0.18038658415074427
blues,0.41501976284584974,0.09060818023694171,0.17228842607961947,0.23383023439740117,0.7471431509103252,0.4133726749974076
blues,0.46376811594202894,0.4219891457706578,0.45015031735525834,0.5145504521053965,0.7547273075690522,0.55168575054939
blues,0.19565217391304346,0.20982404801540794,0.2504700501188146,0.3058299487134244,0.5862892031906459,0.4033179938660312
classical,0.2254428341384862,0.30255231156266565,0.24189265614593602,0.24817114990951591,0.47290424313522383,0.16362625710028367
classical,0.41501976284584974,0.26120919399508796,0.20454810163589077,0.20677008006503508,0.3748495122658286,0.0876062607037949
classical,0.2575250836120401,0.2702240271131781,0.23799067445752625,0.2567710778583365,0.5219647897526175,0.2155482721721239
classical,0.5766590389016019,0.34494949871973846,0.24739572679019206,0.2732609250489182,0.4297773468836796,0.12673817448642538
classical,0.32971014492753614,0.36041117672088807,0.29374621178179416,0.30601270243388046,0.3802113638262559,0.10090725334205058
classical,0.6425120772946861,0.21156938420537935,0.2226766225484203,0.2631590556043949,0.4795592228911659,0.19645929871647483
classical,0.2921739130434782,0.20244108183969484,0.20757176467940275,0.25078116712407617,0.4668533208136641,0.18206604097930412
classical,0.32971014492753614,0.20333390565629272,0.20402783185021361,0.24199638483732291,0.47398235480672485,0.21291521209596775
classical,0.5766590389016019,0.22567540330105929,0.24486557120173147,0.2805983818943578,0.43180142977993,0.16846178614524476
classical,0.5173913043478261,0.1365960718738103,0.16713004202315435,0.22843479840899236,0.3896581603214497,0.20063133565119218
classical,0.2921739130434782,0.2550878266906545,0.23986082011090354,0.26727626585834907,0.3984170392476808,0.14854323543794506
classical,0.7161125319693092,0.1544286599431161,0.09826460367705964,0.11952303379578427,0.3639363473594406,0.14853269034960176
classical,0.41501976284584974,0.17500839821733843,0.15785828175655808,0.1772343480366054,0.3780059376173469,0.12962125618304282
classical,0.5173913043478261,0.2339706025067746,0.21156753155650837,0.23321475347678453,0.3650296350398948,0.12244205095180632
classical,0.6425120772946861,0.1848458833804878,0.1834658305940725,0.2067889856223237,0.35905133307323467,0.1263880048286808
classical,0.46376811594202894,0.21358047731734808,0.20724854708547408,0.2358499781010628,0.2923022946586814,0.0909766891125538
classical,0.2575250836120401,0.10263741349836143,0.12531309023194492,0.15108481138030525,0.22228277249907907,0.09643943880009498
classical,0.41501976284584974,0.23477235232201382,0.20392614234308043,0.210368437802292,0.36321786251003313,0.17181021531797713
classical,0.5173913043478261,0.19360541069149056,0.15199419167876782,0.18064680112719136,0.34845611093597967,0.13651389560835248
classical,0.46376811594202894,0.14206051195532898,0.1590514341225569,0.19435963201383047,0.26007441748957694,0.22800620317851983
classical,0.6425120772946861,0.19017893801742347,0.1675905561989937,0.19487113236935996,0.4173323122508586,0.1973888421935408
classical,0.5766590389016019,0.22868532439514172,0.20723564935858968,0.22963530129681622,0.3979375265676256,0.19309002178287982
classical,0.32971014492753614,0.1848070649536792,0.16585201593756993,0.18764500825017513,0.44404259541304436,0.21213990568691155
classical,0.41501976284584974,0.0890345409347776,0.10700670684829794,0.13917641090598581,0.3899351724565063,0.1940044748749028
classical,0.7161125319693092,0.19741110953514934,0.1766144892085318,0.19463061166829995,0.4886752838720909,0.1654947982715509
classical,0.5173913043478261,0.18421881648588728,0.158825877521225,0.17529022656209794,0.5155734604784591,0.2551933802541281
classical,0.7161125319693092,0.2373552707212016,0.18320788832347373,0.18712090418978664,0.3378113169113233,0.15005351632334218
classical,0.5173913043478261,0.12547011354389842,0.0857322672689236,0.08914180323306037,0.37961167314622285,0.13989535393710262
classical,0.7161125319693092,0.2348365520278896,0.19249051143560592,0.20800524314122135,0.4747108032364784,0.18504254367408934
classical,0.5766590389016019,0.27871630448576784,0.2558489910935569,0.2741494862414807,0.4004250389571379,0.15251212791216395
classical,0.41501976284584974,0.1660816530677755,0.17419215762243878,0.20221384075849094,0.26762797996004173,0.21651957177487102
classical,0.3705103969754253,0.07016132042371807,0.06526238455540528,0.08637634032523861,0.3322747336733436,0.2671142390024879
classical,0.46376811594202894,0.05881290264786464,0.05757748530464052,0.05773337072432441,0.09582350390767624,0.22642656106548542
classical,0.46376811594202894,0.12927879842038864,0.14436638143324693,0.1786144537186706,0.1879841004629036,0.2688163617105902
classical,0.46376811594202894,0.20496875863150116,0.2067693343911874,0.24033374610466748,0.3675020482999318,0.20768248472340922
classical,0.7161125319693092,0.15587688586636012,0.11534531624012928,0.13549928001335995,0.3937748411047261,0.299468812386091
classical,0.46376811594202894,0.1491000843554275,0.18419333393012854,0.21344164117042205,0.15826083367921406,0.13702615054640827
classical,0.7161125319693092,0.2855229663250147,0.24921193702043576,0.2633680670433074,0.3390932360789486,0.22833219185782205
classical,0.3705103969754253,0.21405525653754565,0.18345688539254762,0.20538367253054038,0.3487852473571065,0.24954345524849342
classical,0.5173913043478261,0.34498981016296276,0.27506527226475197,0.3042502843710909,0.25886255090228677,0.2012528292199307
classical,0.3705103969754253,0.20133027762640254,0.2137855628612178,0.24003860934921825,0.3080814384925275,0.15994377892210165
classical,0.46376811594202894,0.22583067700829373,0.1963858755585744,0.21601384727040515,0.260047509672284,0.19587937946154954
classical,0.2575250836120401,0.2853236006926227,0.19556686939493861,0.17932111878231558,0.5144942417424752,0.18287086151493037
classical,0.46376811594202894,0.11588793418783642,0.1275544820553845,0.10863343279757087,0.41007544306181315,0.03883501500220626
classical,0.5173913043478261,0.19773210806452818,0.15820794533179533,0.16194815466006232,0.1996102148962845,0.16341274936330996
classical,1.0,0.16037597024533135,0.15693017282951366,0.14556882337870913,0.5262150101891447,0.13069137053604135
classical,0.5173913043478261,0.3553453720223654,0.3384255546740868,0.3637271676009163,0.6547899328230197,0.35575406987381586
classical,0.46376811594202894,0.1765014146330539,0.1562523222921639,0.1682710132643491,0.1678239026969044,0.17592364822724638
classical,0.6425120772946861,0.2589730182902806,0.24415370302857808,0.2544614221989443,0.6603324242488822,0.2531458756008048
classical,0.6425120772946861,0.34692647085979794,0.4280414896580875,0.4689354769425804,0.6259313910317506,0.284122375629016
classical,0.46376811594202894,0.10987107803250297,0.15519974257034275,0.20317067201904002,0.2542032240116382,0.2320547898548735
classical,0.5766590389016019,0.15185036273018715,0.24765872658124433,0.3116918794905149,0.6287922993578626,0.4261482313371784
classical,0.7989130434782609,0.41605589853460445,0.47632407060039916,0.5352709428936636,0.4962245872194756,0.4392681999588741
classical,0.32971014492753614,0.2608317950312243,0.2307750242439724,0.2510687784053802,0.6939300084206477,0.26909592775959956
classical,0.5173913043478261,0.36917944738144864,0.2928295182528773,0.2612577114303023,0.7008402096644822,0.30024314913185135
classical,0.46376811594202894,0.148819397269273,0.1317952389802799,0.12801372963582647,0.08149808949884452,0.02964636440201196
classical,0.3705103969754253,0.29662016680864145,0.287403014333138,0.29371700790614064,0.7009574974765849,0.2870453650306568
classical,0.32971014492753614,0.29071866345170466,0.3055923083471287,0.3136789059143936,0.21749391906393023,0.16671160450003764
classical,0.5173913043478261,0.2377972035802534,0.14682452400181928,0.1351631812171188,0.3808781241628786,0.19056301862971659
classical,0.41501976284584974,0.2829564711063998,0.2537940407329135,0.26378293899491756,0.45393274048185167,0.2250730929162278
classical,0.46376811594202894,0.32547160656031415,0.31910177228189135,0.33008367809717665,0.47668369977628994,0.27142554382808404
classical,0.7161125319693092,0.21510634009420937,0.19464686603956677,0.2176040147001211,0.3988618639072715,0.22353023740448286
classical,0.19565217391304346,0.20690072187343705,0.23397209873865144,0.25984743215268125,0.3624023557594153,0.3016952805214703
classical,0.2575250836120401,0.056725665698694375,0.031091398291315936,0.0,0.2550505896179308,0.11175430089609611
classical,0.41501976284584974,0.08140821308330289,0.1417971936074513,0.1420206469691766,0.20942003628649858,0.05520777975407276
classical,0.46376811594202894,0.10204617899773809,0.06691686177875542,0.0333431012045991,0.20598773661619774,0.07179335529741904
classical,0.5766590389016019,0.09221765193308303,0.05825280213299802,0.03263309249753965,0.23517635275822502,0.030980227171504893
classical,0.6425120772946861,0.09749695797905301,0.14159674649419385,0.15679008844649886,0.2654373146109048,0.1943847646987774
classical,0.7989130434782609,0.29049321797293165,0.2560083662858378,0.26030326614508337,0.4695406275905501,0.17359633510908978
classical,0.41501976284584974,0.2275551109684451,0.2015874009478067,0.2136737594015761,0.45270063921595727,0.13171078967984928
classical,0.7161125319693092,0.19428324014422543,0.20319165792234795,0.22356556709844863,0.39563655454348334,0.14703434844353586
classical,0.6425120772946861,0.21415080958815141,0.21396057398525054,0.2354130496659493,0.4497952561118339,0.07368101701680296
classical,0.41501976284584974,0.16623095470934707,0.18498050807393446,0.21788759805944954,0.4094570860445266,0.21857059145764202
classical,0.5173913043478261,0.19468635457646855,0.16596569094878966,0.17100496691002318,0.4048637524977758,0.09031056073022431
classical,0.7989130434782609,0.19942369566353385,0.2043300537472449,0.22946305066374265,0.4215481060571465,0.13319610173537605
classical,0.41501976284584974,0.1548511835887636,0.15551558697927237,0.18739293415299427,0.339464133432514,0.09245575896061303
classical,0.41501976284584974,0.19787245160760547,0.19933802576283804,0.22367900044218,0.509787941490781,0.17990496451244442
classical,0.7989130434782609,0.10531588494815504,0.06254773316060855,0.0613926463684,0.04821192018766218,0.09580061249994165
classical,0.5766590389016019,0.07743081735183678,0.037642791946620735,0.036444662908661996,0.0,0.10818175829409071
classical,0.32971014492753614,0.12015497510395128,0.05695610219553643,0.05167413961333933,0.09783983735254631,0.09330069931510859
classical,0.46376811594202894,0.03889009159655711,0.10430681008786963,0.1464518995358686,0.22957156204738166,0.541279930096973
classical,0.6425120772946861,0.15370603999790983,0.16660716199460796,0.17848316512638893,0.28305317067726915,0.19293051217069856
classical,0.3705103969754253,0.2596773591525639,0.21862342492053644,0.2195124256775279,0.2247370422023129,0.2251953916994276
classical,0.46376811594202894,0.1149682360757557,0.07314321466831905,0.08219506123825099,0.280875451832224,0.14825309399861442
classical,0.3705103969754253,0.14330867367886713,0.11184794607253612,0.12416854934507998,0.1923120460516684,0.15015490674172344
classical,0.32971014492753614,0.27632747822062304,0.2471791317393614,0.2501824911432716,0.35786901895727996,0.2803103261929146
classical,0.2575250836120401,0.2179923408257874,0.20332809584272604,0.2203033081574329,0.36588508836727085,0.2849519831826446
classical,0.46376811594202894,0.11602977074732938,0.07941585686789379,0.08930039985253665,0.2292179779522573,0.2083785211580228
classical,0.32971014492753614,0.19320976134132595,0.18983708781559955,0.2018840438146793,0.33786005850036244,0.2491505598017717
classical,0.2575250836120401,0.5730973372052226,0.4793788444981577,0.4473863592202929,0.4584959218973388,0.09229512817524577
classical,0.41501976284584974,0.5150264637159686,0.4144450011123587,0.41841044174935227,0.4007557129678243,0.0966080693076537
classical,0.6425120772946861,0.5167688138731086,0.4196627747441226,0.4182938574794062,0.5088481667519568,0.10986627555297623
classical,0.5173913043478261,0.4320147510021872,0.3201696825942945,0.2930823515572403,0.4759584802846115,0.018737985644498523
classical,0.5766590389016019,0.34219488343274335,0.272523667477899,0.25003649822865437,0.45889400383431783,0.11193944598166378
classical,0.46376811594202894,0.1914405368887031,0.22073238515994936,0.2745296980047285,0.41015364486681416,0.4004341546199638
classical,0.41501976284584974,0.4058660614973462,0.31834521361511925,0.3376795108922268,0.31840395374549285,0.11345509031716655
classical,0.5766590389016019,0.379051486671096,0.35272073734020015,0.3563130382175841,0.5555147633045395,0.24615726981117558
classical,0.2921739130434782,0.25387251132826205,0.23907489758327033,0.25635305498051153,0.41964703032566364,0.10246810822872632
classical,0.2254428341384862,0.4021827899997761,0.35759931973996784,0.3822115510854416,0.4437041411991864,0.24008851086565297
classical,0.41501976284584974,0.23321662921683828,0.2469939838967644,0.32491615910496896,0.4461889628069694,0.32943898372498936
country,0.7989130434782609,0.3380642046825972,0.5763248322150043,0.690167825526758,0.9095788323858552,0.43117623854638254
country,0.5173913043478261,0.41627985099696174,0.6125607521627721,0.697504781530531,0.9154363566926091,0.4924356869303871
country,0.7989130434782609,0.20742735601928403,0.4497515288968701,0.5600857202249832,0.7330932456427557,0.25456061434957433
country,0.7989130434782609,0.3197175987183725,0.41491643644400034,0.453877107887938,0.8406228609246246,0.41705939545250936
country,0.41501976284584974,0.4051020577256077,0.6198112265961562,0.7063176416915183,0.8949100281006792,0.42880632084716086
country,0.5173913043478261,0.4533814452812549,0.6095601724514531,0.6846544507989897,0.8931377562466036,0.4965030608330995
country,0.3705103969754253,0.42149816612291036,0.5788722869466996,0.6651501574610887,0.8569356713428148,0.507785820528778
country,0.2921739130434782,0.3607221609466612,0.6023822148033413,0.712704256962774,0.9048846022122039,0.5074731041158388
country,0.5173913043478261,0.3276177031204084,0.5007271439134082,0.5966636346107833,0.9463383703844752,0.37303340920342576
country,0.46376811594202894,0.5344314572752618,0.6780467237842744,0.7791420534593922,0.9323295149141728,0.5240680429703864
country,0.46376811594202894,0.2168277880215293,0.33401735015511624,0.38088186022281256,0.5287137777342332,0.24313495052565748
country,0.3705103969754253,0.34975850459475805,0.586981683526046,0.6682883433585303,0.5681024554966997,0.26234270773505863
country,0.16791604197901044,0.16746120023589656,0.2838443941714811,0.33930328820156685,0.6146041148172248,0.2534367139856294
country,0.5173913043478261,0.42629799114641265,0.5798966787482146,0.6700024472193603,0.6537069239287714,0.3989940834175879
country,0.5766590389016019,0.40756511417843044,0.6164044282515972,0.7341857639053,0.671353249254246,0.39279872280798966
country,0.7161125319693092,0.28679203027837297,0.35924947728269496,0.4362331307287778,0.620406601105693,0.4223446664549164
country,0.32971014492753614,0.15220705151653147,0.22136772244712588,0.2688055153812463,0.46831166300735727,0.30653886989257884
country,0.16791604197901044,0.1667355942578589,0.23280211447568827,0.2797812416959966,0.6533844145186464,0.37693854631593693
country,0.1420289855072463,0.29214001507946585,0.38767703478283566,0.4224194702032663,0.6116177776227888,0.40256874715805313
country,0.46376811594202894,0.1156341213971648,0.1471058870124542,0.17261088897081298,0.48874785809930377,0.29248160048744964
country,0.2921739130434782,0.25740946721709207,0.47540015419279447,0.5629056161058543,0.6697453956957518,0.39362196694623874
country,0.32971014492753614,0.09469755219958646,0.12272271230371301,0.15109636477642605,0.5526218039240577,0.238619773992091
country,0.2254428341384862,0.18329016027531225,0.2972853657260278,0.34059411764088054,0.5049526989786193,0.3046592381973644
country,0.11781206171107994,0.05442791343490823,0.23935748504998833,0.2905595099679551,0.36499171808135517,0.27155366059105945
country,0.5173913043478261,0.24006658853214097,0.3023065581207438,0.33741588339892514,0.5001447486811402,0.20044600875375662
country,0.6425120772946861,0.14066902065588216,0.25736284778280455,0.30763963066943534,0.5609213433452555,0.3567481565640175
country,0.32971014492753614,0.1308927491657771,0.18108204954005896,0.22054172824101645,0.7064009147996716,0.32121817830205046
country,0.19565217391304346,0.29910344364236285,0.3728933351579288,0.3983369411438493,0.5933359992061118,0.44721077261983566
country,0.16791604197901044,0.15070507700232166,0.23385115542396068,0.27449923905131923,0.5825121298133972,0.2976807532683865
country,0.16791604197901044,0.12854572736027237,0.16656832420716555,0.1923031275043299,0.6301132502364583,0.2807847339604509
country,0.7989130434782609,0.08356860783684318,0.17342664063665197,0.20984433374190345,0.5406319111767723,0.10061365747722817
country,0.3705103969754253,0.29109639660488074,0.38361907265623274,0.42189851706909254,0.6651455312373465,0.2878552156946307
country,0.2575250836120401,0.18142836880491503,0.32413111760015006,0.4119909547411462,0.5894758114252191,0.32369384990448513
country,0.19565217391304346,0.40300992109408246,0.48801599342326785,0.5253707327268851,0.6143803570965647,0.294768066539265
country,0.5766590389016019,0.3858133580178714,0.528794854892766,0.5910559909085277,0.6027339464809972,0.380861016159863
country,0.2575250836120401,0.3268377165806938,0.45313450903009767,0.4832134405908617,0.6640013685623393,0.41480717063583183
country,0.3705103969754253,0.24974730697164021,0.3253107242251687,0.3655126924559474,0.3055215978901319,0.3513728280830004
country,0.2575250836120401,0.2501339982233105,0.3876233091510166,0.43936095015129695,0.5952138188955057,0.4108680347040069
country,0.7161125319693092,0.3931948311771688,0.5923548014672128,0.6932919931813958,0.666226481683572,0.3972672342954393
country,0.46376811594202894,0.7538344394096614,0.8252892162979281,0.8441499378742382,0.6985139118585549,0.5405796513854397
country,0.6425120772946861,0.33450883492464,0.4862142210444377,0.5415265817387022,0.6458383977689452,0.40987534190479313
country,0.5173913043478261,0.29321200086594956,0.533937815249244,0.6380415523143029,0.7600417014277226,0.4643628436418541
country,0.2921739130434782,0.2583575326410714,0.4702309012542939,0.585536618489005,0.6683445478196657,0.4468890262174531
country,0.5766590389016019,0.4451294071978322,0.5071037897454583,0.5449736950176506,0.6850495781146391,0.4701994288319562
country,0.7161125319693092,0.17714789074105874,0.2999544771171008,0.32918566412596983,0.7254173986746163,0.38271143674828745
